"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.281352849E1	9.575217962E-3	-3.186683357E-2	6.164550781E-3	3.384053142E-2
1.281859441E1	1.543404162E-2	-4.208162427E-3	-2.000236511E-2	2.561274842E-2
1.282366033E1	1.645561680E-2	-5.363523960E-4	8.659362793E-3	1.860267621E-2
1.282872625E1	1.512771472E-2	1.260784268E-2	-4.364490509E-2	4.788197145E-2
1.283379216E1	6.751969457E-3	-5.785375834E-4	-5.493164062E-4	6.798937108E-3
1.283885808E1	-2.999627590E-2	3.115102649E-3	-1.479530334E-2	3.359138928E-2
1.284395452E1	-8.217155933E-3	2.093285322E-3	-3.968238831E-3	9.362180007E-3
1.284902044E1	-2.698016167E-2	3.389313817E-3	8.049011230E-4	2.720412538E-2
1.285408635E1	-1.353561878E-2	1.171252131E-2	1.861000061E-2	2.582108158E-2
1.285915227E1	1.048101857E-2	-2.640363574E-2	-1.359367371E-2	3.149272448E-2
1.286421819E1	-3.337114677E-2	-8.448466659E-3	1.501178741E-2	3.755481044E-2
1.286931463E1	-1.258867979E-2	1.771597564E-2	1.488780975E-2	2.634345329E-2
1.287438054E1	9.147934616E-3	2.833180130E-2	1.594734192E-2	3.377415264E-2
1.287944646E1	-3.670021892E-3	1.036629081E-2	5.135536194E-3	1.213683558E-2
1.288451238E1	1.349784061E-2	-1.450702548E-3	1.543045044E-3	1.366298749E-2
1.288957830E1	2.016515657E-2	-3.579214215E-3	-5.069351196E-2	5.467427612E-2
1.289464422E1	2.398557588E-2	-6.783172488E-3	2.809810638E-2	3.756092201E-2
1.289971013E1	-1.270292699E-2	1.849645376E-2	2.075290680E-2	3.056413415E-2
1.290480657E1	-1.439551264E-2	-7.693544030E-3	-1.146316528E-2	1.994556498E-2
1.290987249E1	-1.023231447E-2	1.496057212E-2	-1.611518860E-2	2.425321177E-2
1.291493840E1	-5.042210221E-3	2.327543497E-2	-2.310180664E-2	3.317925899E-2
1.292000432E1	-6.071120501E-3	5.352392793E-3	8.354187012E-4	8.136617058E-3
1.292507024E1	1.075749844E-2	-7.618889213E-3	1.864242554E-2	2.283224202E-2
1.293013616E1	-2.581540495E-2	1.043783128E-2	-1.237487793E-2	3.047164351E-2
1.293523259E1	-2.770850062E-2	3.644487262E-2	-2.413368225E-2	5.175349617E-2
1.294029851E1	-3.314456344E-2	6.533741951E-3	-1.382827759E-3	3.381070957E-2
1.294536443E1	-1.484555751E-2	-1.747116446E-3	1.288604736E-2	1.973558234E-2
1.295046086E1	-7.433973253E-3	4.280745983E-3	1.158618927E-2	1.441625910E-2
1.295552678E1	1.063445210E-2	-4.099160433E-4	1.862049103E-2	2.144719769E-2
1.296059270E1	3.682533652E-2	9.213298559E-3	1.609325409E-2	4.123085140E-2
1.296568914E1	-4.816442728E-3	-5.021721125E-3	2.309036255E-2	2.411598321E-2
1.297075506E1	-2.122972161E-2	-1.218129694E-2	-4.357624054E-2	4.997973404E-2
1.297582097E1	-1.506362855E-2	-5.130007863E-3	2.088069916E-2	2.625325662E-2
1.298088689E1	6.500475109E-3	1.868337393E-2	3.021049500E-2	3.611092142E-2
1.298595281E1	-2.689366788E-2	1.941874623E-3	-1.041221619E-2	2.890422970E-2
1.299101873E1	-1.133106649E-2	7.590204477E-4	7.484436035E-3	1.360095447E-2
1.299608465E1	2.551947534E-2	-1.702851057E-2	1.810455322E-2	3.562286683E-2
1.300115056E1	8.577756584E-3	-1.814058423E-2	-1.054191589E-2	2.266695160E-2
1.300621648E1	-7.060408592E-3	5.677312613E-3	1.923179626E-2	2.125895660E-2
1.301128240E1	-1.892391592E-2	2.051025629E-3	4.817008972E-3	1.963478738E-2
1.301637883E1	-1.400902867E-2	-5.167961121E-3	-2.351760864E-3	1.511593483E-2
1.302144475E1	-7.904306054E-3	1.616689563E-2	-1.137733459E-3	1.803166675E-2
1.302651067E1	1.619018614E-3	-1.846674085E-2	8.372306824E-3	2.034053245E-2
1.303157659E1	1.456834376E-2	-1.958304644E-2	2.135848999E-2	3.243327677E-2
1.303664251E1	-5.937978625E-3	1.009079814E-2	-1.564025879E-2	1.953718230E-2
1.304170842E1	-2.162488550E-2	-3.229498863E-3	-1.669692993E-2	2.751095791E-2
1.304677434E1	-3.782294691E-3	2.603188157E-3	-3.912258148E-2	3.939109955E-2
1.305184026E1	2.572304010E-2	2.031663060E-2	2.056217194E-2	3.869422678E-2
1.305690618E1	-1.619032770E-2	-4.967197776E-3	9.703636169E-3	1.951820483E-2
1.306197210E1	1.012175530E-2	1.275794208E-2	3.687858582E-3	1.669776385E-2
1.306706853E1	-1.714766026E-2	1.608061790E-2	-2.291679382E-3	2.361949023E-2
1.307213445E1	-2.604767680E-3	1.530513167E-3	2.621746063E-2	2.639095541E-2
1.307720037E1	2.013932914E-2	-2.111795545E-2	-2.494812012E-3	2.928796181E-2
1.308226629E1	5.845561624E-3	-2.457343042E-2	-2.621650696E-2	3.640507259E-2
1.308733220E1	3.427006304E-3	1.674100757E-3	3.687858582E-3	5.305401631E-3
1.309239812E1	-7.328495383E-3	1.577319205E-2	6.030082703E-3	1.840821364E-2
1.309746404E1	1.993306726E-2	9.584680200E-3	9.531974792E-3	2.408426475E-2
1.310256048E1	1.259448379E-2	-1.786755025E-2	7.075309753E-3	2.297673567E-2
1.310762639E1	-5.632489920E-4	-1.180972159E-2	5.835533142E-3	1.318484814E-2
1.311272283E1	7.705613971E-3	2.744096518E-2	1.171779633E-2	3.081703761E-2
1.311781926E1	1.111727953E-2	4.627496004E-3	-2.042961121E-2	2.371448160E-2
1.312285466E1	-1.043762267E-2	-6.116539240E-3	-2.620697021E-2	2.886453372E-2
1.312792058E1	-1.164182276E-2	7.021769881E-3	-4.260349274E-2	4.472018429E-2
1.313298650E1	-1.292557269E-2	1.299084723E-2	-2.325725555E-2	2.960966864E-2
1.313805242E1	-2.231895924E-3	-3.004150093E-2	-1.712131500E-2	3.464985663E-2
1.314311834E1	1.182626188E-2	-3.799781203E-3	2.099704742E-2	2.439620478E-2
1.314818425E1	-4.061609507E-3	-2.045708895E-2	3.269672394E-2	3.878227580E-2
1.315325017E1	1.812548190E-2	-2.155610919E-2	-1.981449127E-2	3.443563564E-2
1.315831609E1	-1.205256581E-2	8.288770914E-3	7.645606995E-3	1.650525287E-2
1.316338201E1	7.968433201E-3	-9.716406465E-3	1.470375061E-2	1.934178803E-2
1.316847844E1	8.895717561E-3	-1.574535668E-2	-2.697563171E-2	3.247668016E-2
1.317354436E1	6.298370659E-3	-1.450076699E-3	-4.693889618E-2	4.738177044E-2
1.317861028E1	2.503558993E-2	7.990226150E-3	-2.479553223E-4	2.628090484E-2
1.318367620E1	1.141450554E-2	3.149285913E-3	8.058547974E-3	1.432302810E-2
1.318877263E1	6.210871041E-3	1.718358696E-2	1.154041290E-2	2.161091645E-2
1.319386907E1	2.700835466E-5	-1.043573022E-2	2.331733704E-2	2.554610344E-2
1.319893499E1	-2.599958330E-3	-8.098915219E-3	-4.179000854E-3	9.477144042E-3
1.320400090E1	5.477897823E-3	-1.988101006E-2	3.621101379E-2	4.167132642E-2
1.320906682E1	3.124733642E-2	1.836070418E-2	9.792327881E-3	3.754199218E-2
1.321413274E1	-3.688607365E-3	-7.537603378E-4	-1.285171509E-2	1.339180942E-2
1.321919866E1	-8.608516306E-3	9.964197874E-3	-3.291606903E-2	3.545221280E-2
1.322429509E1	-3.932703286E-3	3.910943866E-3	7.712364197E-3	9.499589389E-3
1.322936101E1	1.935888082E-3	2.993941307E-4	1.002311707E-2	1.021274572E-2
1.323442693E1	-4.057046026E-3	2.701625228E-3	3.723716736E-2	3.755482704E-2
1.323949285E1	-7.674954832E-3	7.407426834E-3	1.675510406E-2	1.986223593E-2
1.324455877E1	4.154041409E-3	-6.930679083E-3	7.111549377E-3	1.076403768E-2
1.324962468E1	-6.557680666E-3	-8.075892925E-3	-1.431465149E-2	1.769554943E-2
1.325469060E1	-1.475152001E-2	1.404151320E-3	4.291534424E-5	1.481825986E-2
1.325978704E1	2.097155899E-3	-9.912550449E-4	-1.137733459E-3	2.583618945E-3
1.326485296E1	1.051143929E-2	-2.201095223E-3	-3.503799438E-3	1.129653870E-2
1.326991887E1	1.083496958E-3	-1.996394992E-2	8.405685425E-3	2.168844876E-2
1.327498479E1	3.559496254E-3	4.170835018E-4	3.088283539E-2	3.109008675E-2
1.328005071E1	1.555417106E-2	-5.643486977E-3	9.257316589E-3	1.895993388E-2
1.328511663E1	7.124297321E-3	7.284536958E-3	1.867866516E-2	2.127704451E-2
1.329018254E1	6.046984345E-3	8.381083608E-3	2.801132202E-2	2.985703842E-2
1.329527898E1	-2.097666264E-3	-1.250877976E-3	-1.850986481E-2	1.867029712E-2
1.330034490E1	1.824905351E-2	-7.260978222E-3	1.131629944E-2	2.266734196E-2
1.330541082E1	7.575187832E-3	-6.079539657E-3	5.289077759E-3	1.105977471E-2
1.331047674E1	-8.888367563E-3	7.110238075E-3	-1.878738403E-3	1.153638684E-2
1.331554265E1	1.741462573E-2	2.483755350E-2	4.068374634E-3	3.060596225E-2
1.332063909E1	-3.882162273E-3	-1.106420159E-2	2.184486389E-2	2.479285823E-2
1.332570501E1	1.166217029E-3	-5.063101649E-3	3.234672546E-2	3.276134473E-2
1.333077092E1	6.106808782E-3	5.638986826E-3	4.631710052E-2	4.705704078E-2
1.333583684E1	2.052403241E-2	1.026852429E-2	2.100944519E-2	3.111390822E-2
1.334090276E1	-5.654811859E-3	5.408927798E-3	-1.952171326E-2	2.103165913E-2
1.334596868E1	-5.495958030E-3	7.716163993E-3	-1.564025879E-3	9.601610198E-3
1.335103460E1	-5.364865065E-4	3.266930580E-2	3.203392029E-3	3.283036826E-2
1.335613103E1	6.795264781E-3	1.505360007E-3	9.109497070E-3	1.146405989E-2
1.336119695E1	5.617164075E-3	-1.401627064E-2	3.278923035E-2	3.609905818E-2
1.336626287E1	-1.103716344E-2	1.224647462E-2	2.828598022E-3	1.672710627E-2
1.337132879E1	-2.271530777E-2	-9.243786335E-3	-1.946449280E-3	2.460124911E-2
1.337639470E1	1.315263659E-2	-7.957741618E-3	5.197525024E-3	1.622750034E-2
1.338146062E1	2.368278801E-3	-2.922889590E-2	-1.503086090E-2	3.295244876E-2
1.338652654E1	-1.649562269E-2	1.136317849E-2	-3.269958496E-2	3.834697185E-2
1.339159246E1	-9.173549712E-3	1.593022048E-2	-7.506370544E-3	1.985627200E-2
1.339665838E1	8.822217584E-3	2.887398005E-4	-3.889083862E-3	9.645717550E-3
1.340172429E1	-4.147559404E-3	-1.170270145E-2	-1.454162598E-2	1.912104485E-2
1.340679021E1	8.006766438E-4	2.383705974E-2	1.169395447E-2	2.656303957E-2
1.341185613E1	1.767443120E-2	3.537577391E-2	5.663871765E-3	3.994884656E-2
1.341695256E1	-2.488574386E-2	-2.922594547E-3	-8.620262146E-3	2.649812683E-2
1.342201848E1	5.093291402E-4	-1.490242779E-2	2.133369446E-3	1.506296901E-2
1.342711492E1	-1.604273915E-3	-3.078252077E-3	1.992321014E-2	2.022334377E-2
1.343218084E1	-2.505272627E-3	2.293874323E-2	9.057998657E-3	2.478930559E-2
1.343727727E1	6.088010967E-3	2.384006977E-3	1.492691040E-2	1.629601242E-2
1.344231267E1	-4.279159009E-3	-7.263630629E-3	7.675170898E-3	1.140086751E-2
1.344737859E1	-5.171842873E-3	1.028999686E-3	-3.071784973E-3	6.102676624E-3
1.345244451E1	2.714931220E-2	1.989990473E-2	-2.323246002E-2	4.090034914E-2
1.345751043E1	9.223699570E-3	5.511045456E-4	-2.856254578E-3	9.671532463E-3
1.346257634E1	1.049059629E-2	-1.856990159E-2	9.028434753E-3	2.316045098E-2
1.346767278E1	6.906375289E-3	1.643836498E-3	-1.716709137E-2	1.857711614E-2
1.347273870E1	5.829729140E-3	9.862944484E-3	1.266288757E-2	1.707665475E-2
1.347780462E1	1.542985439E-2	-1.285497844E-2	5.429267883E-3	2.080403391E-2
1.348287053E1	8.387222886E-3	2.880692482E-4	-1.360511780E-2	1.598523450E-2
1.348796697E1	1.452921331E-2	-4.628509283E-3	-4.348754883E-4	1.525484363E-2
1.349303289E1	-3.187678754E-3	1.318182051E-2	-9.932518005E-3	1.681001492E-2
1.349809881E1	1.372046024E-2	1.537247002E-2	-1.222515106E-2	2.395867655E-2
1.350316472E1	2.914978564E-2	6.862655282E-3	-7.372856140E-3	3.084096380E-2
1.350823064E1	-1.376724243E-2	9.106680751E-3	1.880455017E-2	2.502158479E-2
1.351329656E1	-1.818858087E-2	-1.601721346E-2	-8.650779724E-3	2.573347219E-2
1.351836248E1	8.451201022E-3	-1.255793869E-2	2.464771271E-2	2.892463249E-2
1.352342840E1	1.230656356E-2	-3.195539117E-3	-1.711177826E-2	2.131844113E-2
1.352852483E1	5.566075444E-3	2.702936530E-3	4.413604736E-3	7.600458440E-3
1.353359075E1	-1.414418966E-2	-4.571691155E-3	1.743602753E-2	2.291230056E-2
1.353865667E1	3.061622381E-3	2.135382593E-2	-1.716613770E-3	2.164038299E-2
1.354372258E1	1.234367490E-3	1.981835067E-2	-5.258560181E-3	2.054125463E-2
1.354878850E1	-6.560303271E-3	4.041686654E-3	4.287719727E-3	8.818012841E-3
1.355385442E1	-4.786193371E-3	2.276879549E-2	7.806777954E-3	2.454121996E-2
1.355892034E1	-1.490405947E-2	-3.767937422E-3	2.197933197E-2	2.682199424E-2
1.356398626E1	9.431645274E-3	-2.681359649E-3	1.824092865E-2	2.070934813E-2
1.356905217E1	2.153203636E-2	1.966848969E-3	4.183006287E-2	4.708769738E-2
1.357411809E1	-1.388454437E-2	1.953133941E-2	7.055282593E-3	2.498060856E-2
1.357921453E1	-3.859408200E-3	-9.953528643E-4	-3.100013733E-2	3.125530792E-2
1.358428045E1	1.290515065E-3	2.407163382E-3	-2.004432678E-2	2.022955513E-2
1.358934636E1	5.150340497E-3	1.294496655E-2	-1.869678497E-2	2.331668790E-2
1.359441228E1	5.420923233E-3	5.533650517E-3	-1.141548157E-2	1.379568469E-2
1.359947820E1	-1.215544343E-2	-8.825346828E-3	2.785587311E-2	3.164792597E-2
1.360454412E1	1.793478429E-2	1.599274576E-2	1.504898071E-3	2.407673405E-2
1.360961004E1	-3.315776587E-3	2.393771708E-2	1.335239410E-2	2.760969217E-2
1.361467595E1	-2.078226954E-2	-7.255762815E-3	4.528999329E-2	5.035605538E-2
1.361977239E1	1.769018173E-2	-6.230726838E-3	2.116775513E-2	2.828141340E-2
1.362486882E1	-6.086401641E-3	-1.110927761E-2	-1.106071472E-2	1.681665080E-2
1.362993474E1	-1.660804451E-2	3.111407161E-3	-2.663612366E-3	1.710563731E-2
1.363500066E1	6.201051176E-3	1.867443323E-3	-4.181766510E-2	4.231616115E-2
1.364006658E1	-9.717643261E-4	-1.360502839E-2	-3.078651428E-2	3.367269792E-2
1.364513250E1	1.347735524E-4	-1.821383834E-2	-1.509571075E-2	2.365676550E-2
1.365019841E1	6.995484233E-3	2.100080252E-3	3.014945984E-2	3.102155807E-2
1.365526433E1	-8.798159659E-3	-1.455542445E-2	2.157306671E-2	2.747117037E-2
1.366033025E1	-3.080323339E-3	-1.208151877E-2	1.665401459E-2	2.080403061E-2
1.366539617E1	1.461431384E-4	-6.071895361E-3	1.888847351E-2	1.984096023E-2
1.367046209E1	1.295121014E-2	-2.033460140E-2	9.174346924E-4	2.412615893E-2
1.367552800E1	-1.470535994E-2	1.066519320E-2	2.464866638E-2	3.061944988E-2
1.368059392E1	1.726770401E-2	-2.505734563E-3	-3.372478485E-2	3.797121832E-2
1.368569036E1	3.812521696E-3	-1.323670149E-4	-2.751541138E-2	2.777860158E-2
1.369075628E1	-2.981743962E-2	-1.083724201E-2	-3.322029114E-2	4.593596916E-2
1.369582219E1	8.938089013E-4	3.484010696E-3	-4.600620270E-2	4.614659155E-2
1.370088811E1	-1.490075141E-2	-8.343234658E-3	-4.087448120E-3	1.755987441E-2
1.370595403E1	-1.162526011E-2	-4.689425230E-3	3.275871277E-2	3.507521410E-2
1.371101995E1	9.393937886E-3	1.551260054E-2	1.347637177E-2	2.259423467E-2
1.371611638E1	-2.558423579E-2	2.259132266E-2	-1.631069183E-2	3.782802729E-2
1.372121282E1	3.402382135E-4	4.621252418E-3	-1.024627686E-2	1.124535128E-2
1.372627874E1	-3.520727158E-3	-1.087456942E-2	-5.412101746E-3	1.264684249E-2
1.373134465E1	-2.600461245E-3	2.134613693E-2	-2.435779572E-2	3.249187856E-2
1.373641057E1	-1.754768193E-3	1.171022654E-2	-1.109790802E-2	1.622874546E-2
1.374147649E1	1.814327389E-2	3.063157201E-2	1.273441315E-2	3.781053913E-2
1.374657293E1	1.891968399E-2	1.745079458E-2	7.878303528E-3	2.691750992E-2
1.375163884E1	1.727956533E-2	-2.664479613E-2	1.611709595E-2	3.561304987E-2
1.375670476E1	1.910434663E-2	-1.451531053E-2	1.122951508E-2	2.649098542E-2
1.376177068E1	-4.073649645E-3	-2.856782079E-2	4.200267792E-2	5.096018012E-2
1.376683660E1	-3.283705562E-2	-3.303647041E-2	1.910495758E-2	5.034560560E-2
1.377190252E1	-9.177014232E-3	-5.486369133E-3	-1.549625397E-2	1.882688831E-2
1.377699895E1	-4.809513688E-3	1.472176611E-2	-6.878566742E-2	7.050765818E-2
1.378206487E1	-5.803182721E-4	8.681461215E-3	-2.666473389E-2	2.804839695E-2
1.378713079E1	-1.528698951E-2	-6.796404719E-3	-1.813793182E-2	2.467524541E-2
1.379219670E1	1.773064584E-2	-2.930894494E-2	-9.682655334E-3	3.559696433E-2
1.379726262E1	1.689977944E-3	-3.264331818E-2	5.828857422E-3	3.320267799E-2
1.380232854E1	1.557593793E-2	1.869644225E-2	3.782749176E-2	4.497872750E-2
1.380739446E1	1.859518886E-2	2.094540000E-2	3.039836884E-2	4.133463025E-2
1.381249090E1	3.792017698E-3	-2.941399813E-3	2.539157867E-2	2.584112031E-2
1.381755681E1	7.013007998E-3	-1.239046454E-2	2.635955811E-2	2.995884171E-2
1.382262273E1	1.856545359E-2	1.025137305E-2	2.138710022E-2	3.011934216E-2
1.382768865E1	-1.016395539E-2	-1.122261584E-2	-7.269859314E-3	1.679595040E-2
1.383275457E1	-1.379793137E-2	-2.653461695E-2	-2.739524841E-2	4.055821054E-2
1.383782049E1	7.587097585E-3	9.268194437E-3	-4.853343964E-2	4.998958132E-2
1.384288640E1	5.051247776E-3	1.036368310E-2	-8.954048157E-3	1.459780840E-2
1.384798284E1	-1.882991940E-2	1.968993247E-2	-1.007652283E-2	2.904816031E-2
1.385304876E1	-1.044756174E-2	6.444573402E-3	-8.797645569E-3	1.510240511E-2
1.385811467E1	3.680124879E-3	4.006952047E-3	2.807426453E-2	2.859656120E-2
1.386318059E1	3.397159278E-3	-5.551800132E-3	1.833534241E-2	1.945630893E-2
1.386824651E1	-8.655950427E-3	8.709967136E-3	5.122184753E-3	1.330510361E-2
1.387331243E1	2.085328847E-2	-6.922736764E-3	-1.035976410E-2	2.429215175E-2
1.387840886E1	-3.315836191E-3	-1.405183971E-2	-2.451610565E-2	2.845150972E-2
1.388347478E1	-1.659794897E-2	3.852158785E-3	-2.075767517E-2	2.685539268E-2
1.388854070E1	3.510326147E-3	2.036011219E-2	-4.550933838E-2	4.997956020E-2
1.389360662E1	1.397977397E-2	-2.370794117E-2	5.908012390E-3	2.814969210E-2
1.389867254E1	4.213020205E-3	-5.671694875E-3	-2.448081970E-3	7.477350289E-3
1.390373845E1	-3.096677363E-3	2.407744527E-2	9.435653687E-3	2.604504448E-2
1.390883489E1	1.340916753E-2	6.096124649E-3	4.972839355E-2	5.186406882E-2
1.391390081E1	3.807048500E-2	-1.771891117E-2	-1.742362976E-3	4.202805574E-2
1.391896672E1	-5.074318498E-3	3.786727786E-3	-3.140163422E-2	3.203358623E-2
1.392403264E1	-1.938072219E-2	5.359055102E-2	-1.690196991E-2	5.944103076E-2
1.392909856E1	-6.256431341E-3	3.303888440E-2	2.716732025E-2	4.322931997E-2
1.393416448E1	-2.729047090E-3	2.027332783E-3	6.772041321E-3	7.577487702E-3
1.393923040E1	6.684273481E-3	6.842628121E-3	-2.785682678E-3	9.962986478E-3
1.394429632E1	1.780282706E-3	2.011582255E-3	-9.890556335E-3	1.024885234E-2
1.394939275E1	8.796051145E-3	-6.231442094E-3	1.513004303E-2	1.857739455E-2
1.395445867E1	-3.236267716E-3	-3.344821930E-2	7.877349854E-3	3.451535084E-2
1.395952459E1	-3.203440458E-3	-2.127720416E-2	-2.305603027E-2	3.153667673E-2
1.396459050E1	1.463640481E-3	-2.080932260E-3	8.773803711E-4	2.691155670E-3
1.396965642E1	-1.303856820E-2	2.052642405E-2	-1.099395752E-2	2.668717757E-2
1.397472234E1	1.180536672E-2	2.574831247E-3	-2.633762360E-2	2.897700565E-2
1.397978826E1	6.756290793E-3	-1.640807092E-2	2.136421204E-2	2.777232098E-2
1.398485418E1	-1.848808303E-2	1.462595165E-2	9.306907654E-3	2.534454983E-2
1.398992009E1	-2.060592175E-3	7.406458259E-3	1.635456085E-2	1.807133987E-2
1.399498601E1	-4.723556340E-3	3.766417503E-3	1.028347015E-2	1.192676166E-2
1.400005193E1	-1.326508820E-3	8.603230119E-3	-6.414413452E-3	1.081295029E-2
1.400511785E1	-1.224953681E-2	9.807467461E-3	-4.791259766E-2	5.041680855E-2
1.401018377E1	-4.040695727E-3	-5.679458380E-3	-3.327560425E-2	3.399778386E-2
1.401528020E1	-5.441080779E-3	2.704381943E-3	-1.163291931E-2	1.312417058E-2
1.402034612E1	-2.040304244E-3	-3.058506548E-2	2.883338928E-2	4.208293490E-2
1.402541204E1	-8.870698512E-4	-8.920431137E-3	1.196384430E-2	1.494973428E-2
1.403047796E1	1.327851042E-2	-5.313187838E-3	5.931854248E-3	1.548340075E-2
1.403554387E1	8.216019720E-3	-1.474250853E-2	-5.981445312E-3	1.790592711E-2
1.404060979E1	1.507519186E-2	-8.644163609E-3	1.179695129E-3	1.741765353E-2
1.404570623E1	2.563838661E-2	-8.542880416E-3	3.797054291E-2	4.660546966E-2
1.405077215E1	-8.943244815E-3	-1.081797481E-2	-1.100826263E-2	1.783793858E-2
1.405583806E1	-1.836667582E-2	-3.638356924E-3	-1.804351807E-2	2.600271075E-2
1.406090398E1	1.751792431E-2	-6.058797240E-3	1.653003693E-2	2.483603867E-2
1.406596990E1	6.901968271E-3	-2.729332447E-2	-2.594947815E-3	2.827183193E-2
1.407103582E1	-8.427485824E-3	-1.074522734E-3	1.048374176E-2	1.349392299E-2
1.407613225E1	1.121647656E-4	-4.696428776E-3	8.019447327E-3	9.294114245E-3
1.408122869E1	-2.223463356E-2	1.198618114E-2	3.203392029E-3	2.546191644E-2
1.408629461E1	-8.877914399E-3	4.854336381E-3	-8.683204651E-3	1.333341625E-2
1.409136052E1	-2.746645361E-3	4.894420505E-3	-2.048587799E-2	2.124077705E-2
1.409642644E1	-1.346815005E-2	-2.598552406E-2	4.621505737E-3	2.963101148E-2
1.410149236E1	-3.952506930E-3	-1.997739077E-3	-1.363754272E-3	4.633907440E-3
1.410655828E1	6.666403264E-3	-1.952022314E-3	-2.532958984E-3	7.393727396E-3
1.411162420E1	-6.119608879E-4	-1.021426916E-2	1.292228699E-2	1.648306075E-2
1.411669011E1	2.067717537E-2	-7.827967405E-3	-1.330471039E-2	2.580383641E-2
1.412175603E1	-4.579648376E-3	-2.684286237E-2	6.988525391E-3	2.811319844E-2
1.412682195E1	2.142812312E-2	-1.006430387E-2	1.998615265E-2	3.098226865E-2
1.413188787E1	-7.337987423E-3	-1.713076234E-2	4.384040833E-3	1.914494429E-2
1.413695379E1	9.863935411E-4	6.627678871E-3	-1.602172852E-3	6.889561472E-3
1.414205022E1	3.309536725E-3	-1.606406271E-2	6.731987000E-3	1.772926375E-2
1.414711614E1	1.506447420E-2	-1.362933218E-2	-1.470661163E-2	2.507950367E-2
1.415218206E1	-7.614191622E-3	-1.709501445E-2	5.601882935E-3	1.953449579E-2
1.415727849E1	-9.919360280E-3	-2.533507347E-2	-6.309509277E-3	2.792972545E-2
1.416237493E1	5.759716034E-3	-1.807188988E-2	3.230094910E-3	1.924060928E-2
1.416741033E1	-1.359146088E-3	-8.456021547E-3	2.814006805E-2	2.941453737E-2
1.417247625E1	-2.161410078E-2	8.309513330E-3	-2.077198029E-2	3.110775674E-2
1.417754216E1	-8.368380368E-3	1.178830862E-2	-4.129409790E-4	1.446252158E-2
1.418260808E1	1.248806715E-3	-1.682612300E-2	1.264953613E-2	2.108764325E-2
1.418767400E1	-2.130072936E-2	-1.903282106E-2	1.967239380E-2	3.468389290E-2
1.419273992E1	7.271517068E-3	-8.110120893E-3	4.075050354E-3	1.162992075E-2
1.419780584E1	2.981467918E-2	9.796455503E-3	6.417274475E-3	3.203228132E-2
1.420290227E1	-2.023452893E-2	1.924672723E-2	-2.212810516E-2	3.563040427E-2
1.420796819E1	-1.120898873E-3	9.664520621E-3	1.799583435E-3	9.894335433E-3
1.421303411E1	9.592358023E-3	-2.016364038E-2	1.782417297E-3	2.240006110E-2
1.421810003E1	1.425676420E-2	-3.065009415E-2	6.520271301E-3	3.442669800E-2
1.422316594E1	-6.075404584E-3	-2.681030333E-2	8.826255798E-3	2.887223055E-2
1.422823186E1	-2.150538936E-2	-2.180618048E-2	3.368949890E-2	4.552992000E-2
1.423329778E1	5.926091224E-3	-2.159538865E-2	2.510166168E-2	3.363885829E-2
1.423839422E1	-7.228527218E-3	-1.065085828E-2	1.152992249E-3	1.292369061E-2
1.424346013E1	-1.314508542E-2	-1.523259282E-2	-2.734756470E-2	3.395164870E-2
1.424852605E1	-9.576588869E-3	-2.210003138E-2	-9.306907654E-3	2.582132784E-2
1.425359197E1	1.089170575E-3	6.657838821E-3	8.566856384E-3	1.090431743E-2
1.425865789E1	5.683831871E-3	-5.994439125E-4	-2.830791473E-2	2.887911554E-2
1.426372381E1	-6.269618869E-3	-6.601154804E-3	-9.068489075E-3	1.284993617E-2
1.426878972E1	-8.587192744E-3	-3.624199331E-2	2.869606018E-3	3.735581075E-2
1.427388616E1	-1.208082214E-2	1.745183766E-2	-6.642341614E-3	2.224035978E-2
1.427895208E1	-2.471640706E-3	1.372775435E-2	-1.253509521E-2	1.875336928E-2
1.428401799E1	2.490520477E-2	-1.485075057E-2	-2.429294586E-2	3.782804827E-2
